source,tag,division_code,division_name,section_code,section_name,cos,rank
regpat,H04W72/52,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47450464963912964,1
regpat,H04W72/53,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48008280992507935,1
regpat,H04W72/535,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4650411903858185,1
regpat,H04W72/54,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.49688172340393066,1
regpat,H04W72/541,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.43349188566207886,1
regpat,H04W72/542,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4085460305213928,1
regpat,H04W72/543,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4369390308856964,1
regpat,H04W72/56,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4350442886352539,1
regpat,H04W72/563,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4440155625343323,1
regpat,H04W72/566,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47823795676231384,1
regpat,H04W72/569,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.39035773277282715,1
regpat,H04W74,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4801369905471802,1
regpat,H04W74/002,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47192877531051636,1
regpat,H04W74/004,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4648894667625427,1
regpat,H04W74/006,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4677729904651642,1
regpat,H04W74/008,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5024393200874329,1
regpat,H04W74/04,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4242993891239166,1
regpat,H04W74/08,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48614048957824707,1
regpat,H04W74/0808,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.39320802688598633,1
regpat,H04W74/0816,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4317358732223511,1
regpat,H04W74/0833,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4004269540309906,1
regpat,H04W74/0841,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.45500972867012024,1
regpat,H04W74/085,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46763989329338074,1
regpat,H04W74/0866,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4347092807292938,1
regpat,H04W76/10,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4711416959762573,1
regpat,H04W76/11,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4085591733455658,1
regpat,H04W76/12,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46124646067619324,1
regpat,H04W76/14,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.41039106249809265,1
regpat,H04W76/15,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47902989387512207,1
regpat,H04W76/16,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4325290620326996,1
regpat,H04W76/18,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4211726486682892,1
regpat,H04W76/19,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42681974172592163,1
regpat,H04W76/20,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4009092450141907,1
regpat,H04W76/22,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4646848142147064,1
regpat,H04W76/23,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4191586375236511,1
regpat,H04W76/25,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.465328574180603,1
regpat,H04W76/27,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4288422763347626,1
regpat,H04W76/28,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5242629051208496,1
regpat,H04W76/30,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42552661895751953,1
regpat,H04W76/34,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4323141872882843,1
regpat,H04W76/38,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3983522653579712,1
regpat,H04W76/40,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4039393365383148,1
regpat,H04W76/45,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42272627353668213,1
regpat,H04W76/50,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47652167081832886,1
regpat,H04W8,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4652634263038635,1
regpat,H04W8/005,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.446205735206604,1
regpat,H04W8/02,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.45918118953704834,1
regpat,H04W8/04,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.48096734285354614,1
regpat,H04W8/06,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4491172432899475,1
regpat,H04W8/08,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4300190210342407,1
regpat,H04W8/12,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.39161789417266846,1
regpat,H04W8/18,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4164711833000183,1
regpat,H04W8/183,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.446187287569046,1
regpat,H04W8/20,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.390198677778244,1
regpat,H04W8/205,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.40108999609947205,1
regpat,H04W8/22,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46841052174568176,1
regpat,H04W8/24,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4317960739135742,1
regpat,H04W8/245,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.473683625459671,1
regpat,H04W8/26,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.44281134009361267,1
regpat,H04W80,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.527874767780304,1
regpat,H04W80/02,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4464723765850067,1
regpat,H04W80/04,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46059897541999817,1
regpat,H04W80/10,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4195144474506378,1
regpat,H04W84,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5621119737625122,1
regpat,H04W84/005,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5132631659507751,1
regpat,H04W84/042,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.47325316071510315,1
regpat,H04W84/045,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3863162696361542,1
regpat,H04W84/045,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3863162696361542,2
regpat,H04W84/047,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4038603603839874,1
regpat,H04W84/06,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.41551104187965393,1
regpat,H04W84/12,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3988493084907532,1
regpat,H04W84/18,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5064221620559692,1
regpat,H04W84/20,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4593166708946228,1
regpat,H04W88/02,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.35869619250297546,1
regpat,H04W88/02,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.35869619250297546,2
regpat,H04W88/04,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4260075092315674,1
regpat,H04W88/06,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3966667950153351,1
regpat,H04W88/08,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.41998767852783203,1
regpat,H04W88/085,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4090045988559723,1
regpat,H04W88/10,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4504273533821106,1
regpat,H04W88/12,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3957315981388092,1
regpat,H04W88/14,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4061664342880249,1
regpat,H04W88/16,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.41404494643211365,1
regpat,H04W88/18,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42656856775283813,1
regpat,H04W92/02,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5028784871101379,1
regpat,H04W92/10,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.456381618976593,1
regpat,H04W92/12,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4022544026374817,1
regpat,H04W92/18,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.46109193563461304,1
regpat,H04W92/20,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5918052196502686,1
regpat,H05B,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.601858913898468,1
regpat,H05B1,27,Manufacture of electrical equipment,C,MANUFACTURING,0.48877862095832825,1
regpat,H05B2203,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4539594054222107,1
regpat,H05B2203,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4539594054222107,2
regpat,H05B2203/013,27,Manufacture of electrical equipment,C,MANUFACTURING,0.40616440773010254,1
regpat,H05B2203/017,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.33602142333984375,1
regpat,H05B2203/021,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4321856200695038,1
regpat,H05B2203/021,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4321856200695038,2
regpat,H05B3,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.40839114785194397,1
regpat,H05B33/02,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4324337840080261,1
regpat,H05B33/02,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4324337840080261,2
regpat,H05B33/04,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.48256340622901917,1
regpat,H05B33/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.40475204586982727,1
regpat,H05B33/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.40475204586982727,2
regpat,H05B33/12,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3735778331756592,1
regpat,H05B33/12,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3735778331756592,2
regpat,H05B33/12,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.37334638833999634,3
regpat,H05B33/14,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4654931426048279,1
regpat,H05B33/14,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4654931426048279,2
regpat,H05B33/22,27,Manufacture of electrical equipment,C,MANUFACTURING,0.42562317848205566,1
regpat,H05B33/22,27,Manufacture of electrical equipment,C,MANUFACTURING,0.42562317848205566,2
regpat,H05B41,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4229121804237366,1
regpat,H05B41,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.42347219586372375,2
regpat,H05B41,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4229121804237366,3
regpat,H05B45,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5101167559623718,1
regpat,H05B45/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3689751625061035,1
regpat,H05B45/10,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.36938613653182983,2
regpat,H05B45/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3689751625061035,3
regpat,H05B45/20,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.39796876907348633,1
regpat,H05B45/37,27,Manufacture of electrical equipment,C,MANUFACTURING,0.33450862765312195,1
regpat,H05B45/37,27,Manufacture of electrical equipment,C,MANUFACTURING,0.33450862765312195,2
regpat,H05B45/3725,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.45162343978881836,1
regpat,H05B47,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4185413420200348,1
regpat,H05B47/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.37454667687416077,1
regpat,H05B47/10,27,Manufacture of electrical equipment,C,MANUFACTURING,0.37454667687416077,2
regpat,H05B47/105,27,Manufacture of electrical equipment,C,MANUFACTURING,0.35288652777671814,1
regpat,H05B47/105,27,Manufacture of electrical equipment,C,MANUFACTURING,0.35288652777671814,2
regpat,H05B47/11,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3736286163330078,1
regpat,H05B47/115,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3303264081478119,1
regpat,H05B47/115,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3303264081478119,2
regpat,H05B47/155,27,Manufacture of electrical equipment,C,MANUFACTURING,0.2752646803855896,1
regpat,H05B47/155,27,Manufacture of electrical equipment,C,MANUFACTURING,0.2752646803855896,2
regpat,H05B47/175,27,Manufacture of electrical equipment,C,MANUFACTURING,0.38839107751846313,1
regpat,H05B47/175,27,Manufacture of electrical equipment,C,MANUFACTURING,0.38839107751846313,2
regpat,H05B47/18,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4047744870185852,1
regpat,H05B47/19,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.38392263650894165,1
regpat,H05B6,27,Manufacture of electrical equipment,C,MANUFACTURING,0.431803435087204,1
regpat,H05B6,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4209083914756775,2
regpat,H05B6/062,27,Manufacture of electrical equipment,C,MANUFACTURING,0.36483797430992126,1
regpat,H05B6/062,27,Manufacture of electrical equipment,C,MANUFACTURING,0.36483797430992126,2
regpat,H05C,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.5695600509643555,1
regpat,H05F,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4587152302265167,1
regpat,H05F,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4587152302265167,2
regpat,H05G,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4545716345310211,1
regpat,H05H,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.46469560265541077,1
regpat,H05H,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.46469560265541077,2
regpat,H05H1,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3693245053291321,1
regpat,H05H1,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.3693245053291321,2
regpat,H05H1,36,"Water collection, treatment and supply",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.36598148941993713,3
regpat,H05H1/46,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3901745080947876,1
regpat,H05H1/46,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.38406068086624146,2
regpat,H05K,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.608844518661499,1
regpat,H05K1,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5691498517990112,1
regpat,H05K1/02,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.44792836904525757,1
regpat,H05K1/0203,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.45939144492149353,1
regpat,H05K1/028,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4839209318161011,1
regpat,H05K1/03,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.472593754529953,1
regpat,H05K1/0373,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.43413475155830383,1
regpat,H05K1/0393,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.41352343559265137,1
regpat,H05K1/09,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.4608681797981262,1
regpat,H05K1/115,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.42198553681373596,1
regpat,H05K1/141,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.20031984150409698,1
regpat,H05K1/18,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.48709923028945923,1
regpat,H05K1/181,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.38736864924430847,1
