source,tag,division_code,division_name,section_code,section_name,cos,rank
crunchbase,Penetration Testing,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.39234277606010437,1
crunchbase,Performing Arts,90,Arts creation and performing arts activities,S,"ARTS, SPORTS AND RECREATION",0.6527894735336304,1
crunchbase,Personal Branding,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5006676316261292,1
crunchbase,Personal Care and Hygiene,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.4639476537704468,1
crunchbase,Personal Development,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.4187314212322235,1
crunchbase,Personal Finance,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.3996228575706482,1
crunchbase,Personal Health,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.44763216376304626,1
crunchbase,Personalization,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3907161355018616,1
crunchbase,Pet,75,Veterinary activities,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4648936688899994,1
crunchbase,Pharmaceutical,21,Manufacture of basic pharmaceutical products and pharmaceutical preparations,C,MANUFACTURING,0.6376169323921204,1
crunchbase,Photo Editing,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.3934538662433624,1
crunchbase,Photo Sharing,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.36405766010284424,1
crunchbase,Photography,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.39896827936172485,1
crunchbase,Photography,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.39447900652885437,2
crunchbase,Physical Security,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4197424352169037,1
crunchbase,Plant-Based Foods,10,Manufacture of food products,C,MANUFACTURING,0.43607059121131897,1
crunchbase,Plastics and Rubber Manufacturing,22,Manufacture of rubber and plastic products,C,MANUFACTURING,0.7065799236297607,1
crunchbase,Playstation,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3870583176612854,1
crunchbase,Playstation,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3870583176612854,2
crunchbase,Podcast,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.5547760128974915,1
crunchbase,Point of Sale,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.4605605900287628,1
crunchbase,Politics,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4592002332210541,1
crunchbase,Politics,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4592002332210541,2
crunchbase,Pollution Control,39,Remediation activities and other waste management service activities,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.5369129180908203,1
crunchbase,Ports and Harbors,50,Water transport,H,TRANSPORTATION AND STORAGE,0.5893923044204712,1
crunchbase,Power Grid,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.4584479331970215,1
crunchbase,Precious Metals,07,Mining of metal ores,B,MINING AND QUARRYING,0.5584286451339722,1
crunchbase,Precision Medicine,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.40334224700927734,1
crunchbase,Prediction Markets,92,Gambling and betting activities,S,"ARTS, SPORTS AND RECREATION",0.49016669392585754,1
crunchbase,Predictive Analytics,66,Activities auxiliary to financial services and insurance activities,L,FINANCIAL AND INSURANCE ACTIVITIES,0.31491342186927795,1
crunchbase,Prepaid Cards,64,"Financial service activities, except insurance and pension funding",L,FINANCIAL AND INSURANCE ACTIVITIES,0.33869466185569763,1
crunchbase,Presentation Software,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.29941219091415405,1
crunchbase,Presentation Software,90,Arts creation and performing arts activities,S,"ARTS, SPORTS AND RECREATION",0.2954500615596771,2
crunchbase,Presentations,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.504995584487915,1
crunchbase,Price Comparison,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.40197908878326416,1
crunchbase,Primary and Urgent Care,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.42845043540000916,1
crunchbase,Primary Education,85,Education,Q,EDUCATION,0.4570115804672241,1
crunchbase,Printing,18,Printing and reproduction of recorded media,C,MANUFACTURING,0.6204494833946228,1
crunchbase,Privacy,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.3653375208377838,1
crunchbase,Private Cloud,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4684714078903198,1
crunchbase,Private Social Networking,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.36854344606399536,1
crunchbase,Procurement,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3765767812728882,1
crunchbase,Product Design,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.40520474314689636,1
crunchbase,Product Design,71,Architectural and engineering activities; technical testing and analysis,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3981695771217346,2
crunchbase,Product Design,72,Scientific research and development,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4119023084640503,3
crunchbase,Product Management,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.40375280380249023,1
crunchbase,Product Research,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5299896001815796,1
crunchbase,Product Search,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3222852647304535,1
crunchbase,Product Search,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3222852647304535,2
crunchbase,Productivity Tools,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.38616105914115906,1
crunchbase,Professional Networking,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.5288864970207214,1
crunchbase,Professional Services,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.6603403687477112,1
crunchbase,Project Management,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4663798213005066,1
crunchbase,Property Development,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.5665809512138367,1
crunchbase,Property Insurance,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.47915440797805786,1
crunchbase,Property Management,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4886206388473511,1
crunchbase,PropTech,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.48222342133522034,1
crunchbase,Psychology,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4470207393169403,1
crunchbase,Psychology,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.43837955594062805,2
crunchbase,Public Relations,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5489668846130371,1
crunchbase,Public Safety,84,Public administration and defence; compulsory social security,P,PUBLIC ADMINISTRATION AND DEFENCE; COMPULSORY SOCIAL SECURITY,0.5067958831787109,1
crunchbase,Public Transportation,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.48515307903289795,1
crunchbase,Public Transportation,50,Water transport,H,TRANSPORTATION AND STORAGE,0.4881066679954529,2
crunchbase,Public Transportation,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.48515307903289795,3
crunchbase,Publishing,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.6680050492286682,1
crunchbase,Q&A,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.30199289321899414,1
crunchbase,QR Codes,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.334730863571167,1
crunchbase,Quality Assurance,74,"Other professional, scientific and technical activities",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3837800920009613,1
crunchbase,Quality Assurance,66,Activities auxiliary to financial services and insurance activities,L,FINANCIAL AND INSURANCE ACTIVITIES,0.3811001479625702,2
crunchbase,Quantified Self,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3664577007293701,1
crunchbase,Quantum Computing,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3876572847366333,1
crunchbase,Quantum Computing,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3876572847366333,2
crunchbase,Racing,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.38038498163223267,1
crunchbase,Racing,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.38038498163223267,2
crunchbase,Railroad,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.4582485854625702,1
crunchbase,Railroad,42,Civil engineering,F,CONSTRUCTION,0.449867844581604,2
crunchbase,Reading Apps,58,Publishing activities,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.41476762294769287,1
crunchbase,Real Estate,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.6051480174064636,1
crunchbase,Real Estate Brokerage,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.552687406539917,1
crunchbase,Real Estate Investment,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.5250833034515381,1
crunchbase,Real Time,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.30149170756340027,1
crunchbase,Recipes,10,Manufacture of food products,C,MANUFACTURING,0.37845098972320557,1
crunchbase,Recipes,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.3765377402305603,2
crunchbase,Recreation,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.6504785418510437,1
crunchbase,Recreational Vehicles,29,"Manufacture of motor vehicles, trailers and semi-trailers",C,MANUFACTURING,0.6063656210899353,1
crunchbase,Recruiting,78,Employment activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.418644517660141,1
crunchbase,Recycling,38,"Waste collection, recovery and disposal activities",E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",0.6137992739677429,1
crunchbase,Rehabilitation,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4670126140117645,1
crunchbase,Religion,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3073301315307617,1
crunchbase,Religion,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.30541667342185974,2
crunchbase,Remote Sensing,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.33767974376678467,1
crunchbase,Remote Sensing,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3321651220321655,2
crunchbase,Remote Sensing,02,Forestry and logging,A,"AGRICULTURE, FORESTRY AND FISHING",0.3310393989086151,3
crunchbase,Renewable Energy,35,"Electricity, gas, steam and air conditioning supply",D,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",0.43854665756225586,1
crunchbase,Renewable Energy,27,Manufacture of electrical equipment,C,MANUFACTURING,0.43422430753707886,2
crunchbase,Rental,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4784371852874756,1
crunchbase,Rental Property,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.49404698610305786,1
crunchbase,Reputation,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5351231098175049,1
crunchbase,Reservations,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4983016848564148,1
crunchbase,Reservations,79,"Travel agency, tour operator and other reservation service and related activities",O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4983016848564148,2
crunchbase,Residential,68,Real estate activities,M,REAL ESTATE ACTIVITIES,0.5203651785850525,1
crunchbase,Resorts,55,Accommodation,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.635928213596344,1
crunchbase,Restaurants,56,Food and beverage service activities,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,0.6006617546081543,1
crunchbase,Retail,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.6912775039672852,1
crunchbase,Retail Technology,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5138431191444397,1
crunchbase,Retirement,65,"Insurance, reinsurance and pension funding, except compulsory social security",L,FINANCIAL AND INSURANCE ACTIVITIES,0.40979066491127014,1
crunchbase,RFID,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.32937121391296387,1
crunchbase,RFID,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.32937121391296387,2
crunchbase,RFID,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.32092106342315674,3
crunchbase,Ride Sharing,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.3959465026855469,1
crunchbase,Ride Sharing,49,Land transport and transport via pipelines,H,TRANSPORTATION AND STORAGE,0.3959465026855469,2
crunchbase,RISC,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.3985843062400818,1
crunchbase,Risk Management,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.43253809213638306,1
crunchbase,Robotic Process Automation (RPA),62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.34142085909843445,1
crunchbase,Robotics,28,Manufacture of machinery and equipment n.e.c.,C,MANUFACTURING,0.4092031419277191,1
crunchbase,Rugby,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.3338852524757385,1
crunchbase,SaaS,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.38440579175949097,1
crunchbase,Sailing,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.41018417477607727,1
crunchbase,Sailing,50,Water transport,H,TRANSPORTATION AND STORAGE,0.3999596834182739,2
crunchbase,Sales,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.42140212655067444,1
crunchbase,Sales Automation,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2932894229888916,1
crunchbase,Sales Automation,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.2932894229888916,2
crunchbase,Sales Enablement,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.38280540704727173,1
crunchbase,Same Day Delivery,53,Postal and courier activities,H,TRANSPORTATION AND STORAGE,0.5479872822761536,1
crunchbase,Satellite Communication,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.42324209213256836,1
crunchbase,Scheduling,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4151928722858429,1
crunchbase,Seafood,03,Fishing and aquaculture,A,"AGRICULTURE, FORESTRY AND FISHING",0.7323614358901978,1
crunchbase,Search Engine,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.32600414752960205,1
crunchbase,Search Engine,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3204214572906494,2
crunchbase,Secondary Education,85,Education,Q,EDUCATION,0.44939538836479187,1
crunchbase,Secondhand Goods,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5010170936584473,1
crunchbase,Security,80,Investigation and security activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4554618299007416,1
crunchbase,Self-Storage,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.47098854184150696,1
crunchbase,SEM,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5021467208862305,1
crunchbase,Semantic Search,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.24409110844135284,1
crunchbase,Semantic Search,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.24054555594921112,2
crunchbase,Semantic Web,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4190707504749298,1
crunchbase,Semiconductor,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.5447391271591187,1
crunchbase,Sensor,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.42608338594436646,1
crunchbase,SEO,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.39023229479789734,1
crunchbase,Serious Games,86,Human health activities,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4186614155769348,1
crunchbase,Service Industry,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.5010057091712952,1
crunchbase,Sex Industry,96,Personal service activities,T,OTHER SERVICE ACTIVITIES,0.4714100658893585,1
crunchbase,Sex Tech,26,"Manufacture of computer, electronic and optical products",C,MANUFACTURING,0.36021116375923157,1
crunchbase,Sharing Economy,77,Rental and leasing activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.46654012799263,1
crunchbase,Shipping,52,"Warehousing, storage and support activities for transportation",H,TRANSPORTATION AND STORAGE,0.6492464542388916,1
crunchbase,Shipping Broker,50,Water transport,H,TRANSPORTATION AND STORAGE,0.5301689505577087,1
crunchbase,Shoes,15,Manufacture of leather and related products of other materials,C,MANUFACTURING,0.5490879416465759,1
crunchbase,Shopping,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.4557076394557953,1
crunchbase,Shopping Mall,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.5092530846595764,1
crunchbase,Simulation,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.3707839846611023,1
crunchbase,Simulation,71,Architectural and engineering activities; technical testing and analysis,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3698415160179138,2
crunchbase,Skiing,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.3330548107624054,1
crunchbase,Skill Assessment,78,Employment activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.35608842968940735,1
crunchbase,Small and Medium Businesses,70,Activities of head offices and management consultancy,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5334919691085815,1
crunchbase,Smart Building,81,Services to buildings and landscape activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.30715295672416687,1
crunchbase,Smart Cities,63,"Computing infrastructure, data processing, hosting and other information service activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.37893182039260864,1
crunchbase,Smart Contracts,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.34408125281333923,1
crunchbase,Smart Home,27,Manufacture of electrical equipment,C,MANUFACTURING,0.3719710111618042,1
crunchbase,SMS,61,Telecommunication,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4268103241920471,1
crunchbase,Snack Food,10,Manufacture of food products,C,MANUFACTURING,0.3804098665714264,1
crunchbase,SNS,94,Activities of membership organisations,T,OTHER SERVICE ACTIVITIES,0.40716180205345154,1
crunchbase,Soccer,93,Sports activities and amusement and recreation activities,S,"ARTS, SPORTS AND RECREATION",0.30820924043655396,1
crunchbase,Social,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.4129529297351837,1
crunchbase,Social Assistance,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.618341326713562,1
crunchbase,Social Bookmarking,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.30701106786727905,1
crunchbase,Social CRM,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.39232394099235535,1
crunchbase,Social Entrepreneurship,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3331909477710724,1
crunchbase,Social Entrepreneurship,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.3331909477710724,2
crunchbase,Social Impact,88,Social work activities without accommodation,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,0.42420870065689087,1
crunchbase,Social Media,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.4945072829723358,1
crunchbase,Social Media Advertising,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.502114474773407,1
crunchbase,Social Media Management,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5072447061538696,1
crunchbase,Social Media Marketing,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.5987530946731567,1
crunchbase,Social Network,73,"Activities of advertising, market research and public relations",N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",0.3825232982635498,1
crunchbase,Social News,60,"Programming, broadcasting, news agency and other content distribution activities",J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",0.39224937558174133,1
crunchbase,Social Recruiting,78,Employment activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4021587371826172,1
crunchbase,Social Recruiting,78,Employment activities,O,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,0.4021587371826172,2
crunchbase,Social Shopping,47,Retail trade,G,WHOLESALE AND RETAIL TRADE,0.3561559319496155,1
crunchbase,Software,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.4901060461997986,1
crunchbase,Software Engineering,62,"Computer programming, consultancy and related activities",K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",0.5498514175415039,1
crunchbase,Solar,27,Manufacture of electrical equipment,C,MANUFACTURING,0.4495569169521332,1
crunchbase,Space Travel,99,Activities of extraterritorial organisations and bodies,V,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,0.3912630081176758,1
crunchbase,Space Travel,99,Activities of extraterritorial organisations and bodies,V,ACTIVITIES OF EXTRATERRITORIAL ORGANISATIONS AND BODIES,0.3912630081176758,2
